seq_len,scheme,model,epoch,train_loss,val_loss
20,B-全部外部(10维),LSTM,95,0.0005659892232669493,0.0006314347265288234
20,B-全部外部(10维),LSTM,96,0.0006114760147125476,0.0005667631048709154
20,B-全部外部(10维),LSTM,97,0.000585337582130564,0.0007610407774336636
20,B-全部外部(10维),LSTM,98,0.0005843082220922992,0.0006008074851706624
20,B-全部外部(10维),LSTM,99,0.0005756537385517853,0.000569191703107208
20,B-全部外部(10维),LSTM,100,0.0005777567036694558,0.0005386375705711544
20,B-全部外部(10维),LSTM,101,0.0005751398679496227,0.0005713966675102711
20,B-全部外部(10维),LSTM,102,0.000572867199142811,0.0005397089989855886
20,B-全部外部(10维),LSTM,103,0.0005653508760540419,0.0007656095549464226
20,B-全部外部(10维),LSTM,104,0.0005806777128571579,0.0005560251884162426
20,B-全部外部(10维),LSTM,105,0.0005787302247270033,0.0005672153783962131
20,B-全部外部(10维),LSTM,106,0.0005600182472960658,0.0005611668457277119
20,B-全部外部(10维),LSTM,107,0.0005890196901117415,0.0005356076871976256
20,B-全部外部(10维),LSTM,108,0.0005651520513249576,0.0005665388889610767
20,B-全部外部(10维),LSTM,109,0.0005590955951957257,0.0005857861833646894
20,B-全部外部(10维),LSTM,110,0.0005747549220469299,0.0005327583639882505
20,B-全部外部(10维),LSTM,111,0.0005906444177672868,0.0005343235679902136
20,B-全部外部(10维),LSTM,112,0.0005858411280003833,0.0005667914520017803
20,B-全部外部(10维),LSTM,113,0.0005496544716538581,0.0006187282269820571
20,B-全部外部(10维),LSTM,114,0.000567242651015485,0.0005450553726404905
20,B-全部外部(10维),LSTM,115,0.0005613002638240681,0.0006695102201774716
20,B-全部外部(10维),LSTM,116,0.0005879256168459817,0.0005347634432837367
20,B-全部外部(10维),LSTM,117,0.000577246510536541,0.0005963710718788207
20,B-全部外部(10维),LSTM,118,0.0005684096731312771,0.0005462181870825589
20,B-全部外部(10维),LSTM,119,0.0005580956979656191,0.000572061981074512
20,B-全部外部(10维),LSTM,120,0.0005798895083307394,0.0005357528571039438
20,B-全部外部(10维),LSTM,121,0.0005664342168140094,0.0006238161004148424
20,B-全部外部(10维),LSTM,122,0.0005604825251843451,0.000610038754530251
20,B-全部外部(10维),LSTM,123,0.0005535274886705024,0.0005519324913620949
20,B-全部外部(10维),LSTM,124,0.0005543698710662351,0.0005888161831535399
20,B-全部外部(10维),LSTM,125,0.0005652308432677248,0.0007009266992099583
20,B-全部外部(10维),LSTM,126,0.0005568318923790064,0.0005812400486320257
20,B-全部外部(10维),LSTM,127,0.0005631606441287471,0.0005370167200453579
20,B-全部外部(10维),LSTM,128,0.0005607289766034083,0.0006049150251783431
20,B-全部外部(10维),LSTM,129,0.0005440234989054552,0.0006158832693472505
20,B-全部外部(10维),LSTM,130,0.0005510183013184898,0.0006313821650110185
20,B-全部外部(10维),LSTM,131,0.0005579495906753321,0.0006243927055038512
20,B-全部外部(10维),LSTM,132,0.0005601733463754451,0.0005326307145878673
20,B-全部外部(10维),LSTM,133,0.0005597061023027415,0.0005846397834829986
20,B-全部外部(10维),LSTM,134,0.0005590421888901262,0.0006351422052830458
20,B-全部外部(10维),LSTM,135,0.0005424811770629736,0.0005815796903334558
20,B-全部外部(10维),LSTM,136,0.0005546162605920659,0.0006662574014626443
20,B-全部外部(10维),LSTM,137,0.0005668349218850128,0.0005459482781589031
20,B-全部外部(10维),LSTM,138,0.0005504288378952354,0.0005760607309639454
20,B-全部外部(10维),LSTM,139,0.0005603428405048233,0.0006179698975756764
20,B-全部外部(10维),LSTM,140,0.0005647180528425787,0.0005732356221415102
20,B-全部外部(10维),LSTM,141,0.0005516055263815255,0.0006050156662240624
20,B-全部外部(10维),LSTM,142,0.0005523617654292703,0.0005625043995678425
20,B-全部外部(10维),LSTM,143,0.0005616564670823025,0.0005774551536887884
20,B-全部外部(10维),LSTM,144,0.0005561356996811102,0.0005646673962473869
20,B-全部外部(10维),LSTM,145,0.0005669598560548797,0.0005799647187814116
20,B-全部外部(10维),LSTM,146,0.0005360437948015494,0.0005482038832269609
20,B-全部外部(10维),LSTM,147,0.0005394654789360066,0.0005885837017558515
20,B-全部外部(10维),LSTM,148,0.0005403860951388817,0.0006319289095699787
20,B-全部外部(10维),LSTM,149,0.0005572622521667854,0.000544366252142936
20,B-全部外部(10维),LSTM,150,0.0005517568264439486,0.0005510753835551441
20,B-全部外部(10维),LSTM,151,0.000541331388069924,0.0005510640330612659
20,B-全部外部(10维),LSTM,152,0.0005442032924402956,0.0006692101014778018
20,B-全部外部(10维),LSTM,153,0.0005519380299839879,0.0006080646999180317
20,B-全部外部(10维),LSTM,154,0.0005628308427202345,0.0006249048747122288
20,B-全部外部(10维),LSTM,155,0.0005506613513208441,0.000604120665229857
20,B-全部外部(10维),LSTM,156,0.0005415693005378305,0.0005528035690076649
20,B-全部外部(10维),LSTM,157,0.0005424778643129993,0.0005447394214570522
20,C-全部(11维),GRU,1,0.1655829616333492,0.0014515876537188888
20,C-全部(11维),GRU,2,0.0024677970692026075,0.001398893422447145
20,C-全部(11维),GRU,3,0.0015746753175841855,0.0015312782488763332
20,C-全部(11维),GRU,4,0.0014737588275479342,0.001692575286142528
20,C-全部(11维),GRU,5,0.0015454537518227922,0.0014998327242210507
20,C-全部(11维),GRU,6,0.001481965040139394,0.0013776523992419243
20,C-全部(11维),GRU,7,0.0014886426039928038,0.0014136176323518157
20,C-全部(11维),GRU,8,0.0014457736529355303,0.001455016084946692
20,C-全部(11维),GRU,9,0.001459174316760478,0.001469169743359089
20,C-全部(11维),GRU,10,0.0013891408914526655,0.0014956336235627532
20,C-全部(11维),GRU,11,0.0014040452812679896,0.001497391378507018
20,C-全部(11维),GRU,12,0.0013701400555346662,0.0012574096908792853
20,C-全部(11维),GRU,13,0.001348185508810705,0.0012395713711157441
20,C-全部(11维),GRU,14,0.0012383983525448034,0.0011175237596035004
20,C-全部(11维),GRU,15,0.0011573776795003954,0.0009941832395270467
20,C-全部(11维),GRU,16,0.0010678492896945993,0.001302577555179596
20,C-全部(11维),GRU,17,0.001290527386332544,0.0015120224561542273
20,C-全部(11维),GRU,18,0.001000674222150066,0.0007390692480839789
20,C-全部(11维),GRU,19,0.0008838866366239675,0.0006913008983246982
20,C-全部(11维),GRU,20,0.0007623041054798745,0.001054310821928084
20,C-全部(11维),GRU,21,0.0007852736773948448,0.0007385505014099181
20,C-全部(11维),GRU,22,0.0007707430741507004,0.0007062375661917031
20,C-全部(11维),GRU,23,0.000659994773798457,0.0005329729756340384
20,C-全部(11维),GRU,24,0.0006358196637797896,0.000493546249344945
20,C-全部(11维),GRU,25,0.0006131106585959652,0.0004708023043349385
20,C-全部(11维),GRU,26,0.0005679430935275022,0.0004755307745654136
20,C-全部(11维),GRU,27,0.0006004870387780115,0.00045486315502785146
20,C-全部(11维),GRU,28,0.0005237503685551822,0.00042864453280344605
20,C-全部(11维),GRU,29,0.0005269135571887092,0.0006170826382003725
20,C-全部(11维),GRU,30,0.0005520619940718618,0.0004197913804091513
20,C-全部(11维),GRU,31,0.0005777919154969,0.0005736222956329584
20,C-全部(11维),GRU,32,0.0006856702397941026,0.0005059736431576312
20,C-全部(11维),GRU,33,0.0005007967408181157,0.0005267595406621695
20,C-全部(11维),GRU,34,0.0005632398311434482,0.0007165903225541115
20,C-全部(11维),GRU,35,0.0005817245936602615,0.0007055958267301321
20,C-全部(11维),GRU,36,0.0006104594454498721,0.0004191975458525121
20,C-全部(11维),GRU,37,0.0005787791626732348,0.0003728547308128327
20,C-全部(11维),GRU,38,0.0004732798468529903,0.0003608812403399497
20,C-全部(11维),GRU,39,0.0004247642979454707,0.0004692097718361765
20,C-全部(11维),GRU,40,0.00047112215503568756,0.00034020940074697137
20,C-全部(11维),GRU,41,0.00046209561526931313,0.00032065974664874375
20,C-全部(11维),GRU,42,0.0005140409598427702,0.0005341833457350731
20,C-全部(11维),GRU,43,0.0005133754418054639,0.000390022702049464
20,C-全部(11维),GRU,44,0.0004748042631996206,0.0005995348910801113
20,C-全部(11维),GRU,45,0.0004336974033136759,0.0004971257876604795
20,C-全部(11维),GRU,46,0.000503392519771932,0.0005993571248836815
20,C-全部(11维),GRU,47,0.00042417727654832957,0.0004581733082886785
20,C-全部(11维),GRU,48,0.0004802154749040972,0.0003277989162597805
20,C-全部(11维),GRU,49,0.0005157912387424901,0.000312976015266031
20,C-全部(11维),GRU,50,0.0003752657027886123,0.00029754845309071243
20,C-全部(11维),GRU,51,0.00038540565939001206,0.0002813277533277869
20,C-全部(11维),GRU,52,0.00039150649191597737,0.0002756233443506062
20,C-全部(11维),GRU,53,0.00043859722702907744,0.00034760788548737764
20,C-全部(11维),GRU,54,0.0005405630161515463,0.0005013459012843668
20,C-全部(11维),GRU,55,0.0004831451008359262,0.000598506536334753
20,C-全部(11维),GRU,56,0.0003851508790973627,0.0002920780680142343
20,C-全部(11维),GRU,57,0.00031398888953015,0.0002548530464991927
20,C-全部(11维),GRU,58,0.0003491071084709687,0.0004495320899877697
20,C-全部(11维),GRU,59,0.000429019759823863,0.000338965532137081
20,C-全部(11维),GRU,60,0.0003730111596981587,0.0002537569962441921
20,C-全部(11维),GRU,61,0.0003837684810213737,0.0003843324084300548
20,C-全部(11维),GRU,62,0.00037254850496903496,0.00032333566923625767
20,C-全部(11维),GRU,63,0.0004484480178550915,0.0003455952100921422
20,C-全部(11维),GRU,64,0.0003122397629349931,0.0002366059343330562
20,C-全部(11维),GRU,65,0.00032969710717663904,0.00023382667859550565
20,C-全部(11维),GRU,66,0.0003168118307797052,0.0002498845860827714
20,C-全部(11维),GRU,67,0.00035827991330663787,0.000321242114296183
20,C-全部(11维),GRU,68,0.00046605880694850806,0.0002648913359735161
20,C-全部(11维),GRU,69,0.0005642832227460387,0.00078999885590747
20,C-全部(11维),GRU,70,0.00045079268268511784,0.0003720840031746775
20,C-全部(11维),GRU,71,0.0003310878371569113,0.00023576608509756625
20,C-全部(11维),GRU,72,0.0003560294078205859,0.0002573509409558028
20,C-全部(11维),GRU,73,0.0002910839559737942,0.000256542261922732
20,C-全部(11维),GRU,74,0.00044160529009889166,0.0002725956146605313
20,C-全部(11维),GRU,75,0.00038156932946499235,0.000242432055529207
20,C-全部(11维),GRU,76,0.00032669430931109967,0.00021922949235886335
20,C-全部(11维),GRU,77,0.00034619345909524523,0.0003083597985096276
20,C-全部(11维),GRU,78,0.00031329002174705243,0.00027917284751310945
20,C-全部(11维),GRU,79,0.0003766876395681141,0.00023094909556675702
20,C-全部(11维),GRU,80,0.00040871563293468663,0.0006121246260590851
20,C-全部(11维),GRU,81,0.000325428198818383,0.0003456191625446081
20,C-全部(11维),GRU,82,0.0003073511106967375,0.00024698523338884115
20,C-全部(11维),GRU,83,0.0003613981984762601,0.00046714962809346616
20,C-全部(11维),GRU,84,0.00041177196739534375,0.0003198421618435532
20,C-全部(11维),GRU,85,0.0002827730295669886,0.00034339664853177965
20,C-全部(11维),GRU,86,0.00030623827535198044,0.0002019303647102788
20,C-全部(11维),GRU,87,0.00028163894727616074,0.0002274060097988695
20,C-全部(11维),GRU,88,0.00039304092936935404,0.00024200839106924832
20,C-全部(11维),GRU,89,0.00038912434036239655,0.0002421117969788611
20,C-全部(11维),GRU,90,0.0002981632497916529,0.0002079745609080419
20,C-全部(11维),GRU,91,0.0003337765073744616,0.0003882422170136124
20,C-全部(11维),GRU,92,0.000258238464717552,0.0002524480514694005
20,C-全部(11维),GRU,93,0.0003002033511381148,0.0005911054322496057
20,C-全部(11维),GRU,94,0.0003848413490778745,0.0004830877878703177
20,C-全部(11维),GRU,95,0.0003283581516466896,0.00027618667809292674
20,C-全部(11维),GRU,96,0.00031361255254355237,0.00025845220079645514
20,C-全部(11维),GRU,97,0.00026953764170447724,0.00020473936456255615
20,C-全部(11维),GRU,98,0.0002207398135879056,0.00017475459026172757
20,C-全部(11维),GRU,99,0.00027308094119743263,0.00022339847055263817
20,C-全部(11维),GRU,100,0.00024366476046713874,0.00019182238611392677
20,C-全部(11维),GRU,101,0.0002387231368130957,0.0003240747610107064
20,C-全部(11维),GRU,102,0.00023575187792033173,0.00021558550361078233
20,C-全部(11维),GRU,103,0.00026276344671466033,0.0001897012407425791
20,C-全部(11维),GRU,104,0.00024816036785851376,0.00016382224566768855
20,C-全部(11维),GRU,105,0.00023291847525246846,0.0002296105958521366
20,C-全部(11维),GRU,106,0.00025816434770890753,0.00021200299670454115
20,C-全部(11维),GRU,107,0.0002248389435023623,0.0001699723507044837
20,C-全部(11维),GRU,108,0.00021434395437514822,0.00019536417676135898
20,C-全部(11维),GRU,109,0.0002628579991964052,0.0004441328055690974
20,C-全部(11维),GRU,110,0.0002597349006172137,0.000168471087818034
20,C-全部(11维),GRU,111,0.00022877461937549054,0.00022195850033313036
20,C-全部(11维),GRU,112,0.0002370441994202274,0.00018604996148496866
20,C-全部(11维),GRU,113,0.0002264879350716171,0.00015217352483887225
20,C-全部(11维),GRU,114,0.00020877395639030827,0.00014952461060602218
20,C-全部(11维),GRU,115,0.00019883746210905303,0.00016342228627763689
20,C-全部(11维),GRU,116,0.00019648056693873667,0.00022184370027389377
20,C-全部(11维),GRU,117,0.00024271622694412774,0.00015112954133655876
20,C-全部(11维),GRU,118,0.00022778269007664578,0.00022222248662728816
20,C-全部(11维),GRU,119,0.00022029047641979431,0.00014654018741566688
20,C-全部(11维),GRU,120,0.0002568192734222344,0.00027541976305656135
20,C-全部(11维),GRU,121,0.00020879332037489814,0.00019801020971499383
20,C-全部(11维),GRU,122,0.0002611824841535719,0.00032441996154375374
20,C-全部(11维),GRU,123,0.00023374613479556139,0.0001917404297273606
20,C-全部(11维),GRU,124,0.0002242111976376395,0.0005077585228718817
20,C-全部(11维),GRU,125,0.0002561286394341183,0.0001674105878919363
20,C-全部(11维),GRU,126,0.00021107762405092763,0.00015966150385793298
20,C-全部(11维),GRU,127,0.0002516506435685854,0.00016211990441661328
20,C-全部(11维),GRU,128,0.0001900269045032247,0.00014677111175842583
20,C-全部(11维),GRU,129,0.0001993973731891311,0.00013822723121847957
20,C-全部(11维),GRU,130,0.00018505530113201786,0.0001934450410772115
20,C-全部(11维),GRU,131,0.00020254745657035758,0.00014170276699587703
20,C-全部(11维),GRU,132,0.00018836838382816265,0.00014887841825839132
20,C-全部(11维),GRU,133,0.00020258835869161915,0.00029394839657470584
20,C-全部(11维),GRU,134,0.00020803532055302555,0.00012787098239641637
20,C-全部(11维),GRU,135,0.00019547109797507747,0.00027332096942700446
20,C-全部(11维),GRU,136,0.00024076586924634644,0.0001639494439586997
20,C-全部(11维),GRU,137,0.0001778964001062428,0.0001485315733589232
20,C-全部(11维),GRU,138,0.0001965744658140892,0.00017748671234585345
20,C-全部(11维),GRU,139,0.00019163582197118556,0.000152174528921023
20,C-全部(11维),GRU,140,0.00023108575531354146,0.00016325604519806802
20,C-全部(11维),GRU,141,0.00030263211260562393,0.0003493110998533666
20,C-全部(11维),GRU,142,0.0002642109601794728,0.00013700158160645515
20,C-全部(11维),GRU,143,0.00018450701922527454,0.0001656274398555979
20,C-全部(11维),GRU,144,0.00020249844850689144,0.00013260223204270005
20,C-全部(11维),GRU,145,0.00018317649785137073,0.00018783158157020807
20,C-全部(11维),GRU,146,0.00017856285082156102,0.00013058634067419916
20,C-全部(11维),GRU,147,0.00016650351625538228,0.00012889427307527512
20,C-全部(11维),GRU,148,0.0001635218907487815,0.0001233917282661423
20,C-全部(11维),GRU,149,0.0001692172690860738,0.00012854489614255726
20,C-全部(11维),GRU,150,0.00016926092277575833,0.0001232625509146601
20,C-全部(11维),GRU,151,0.00017883235540985793,0.0001596283254912123
20,C-全部(11维),GRU,152,0.0001919441327823288,0.0001966623094631359
20,C-全部(11维),GRU,153,0.00018758048406956364,0.00012034235260216519
20,C-全部(11维),GRU,154,0.00016888193697888528,0.00015331276517827064
20,C-全部(11维),GRU,155,0.00015851511683766812,0.00012165430962340906
20,C-全部(11维),GRU,156,0.00016057958532429838,0.00011876221105922014
20,C-全部(11维),GRU,157,0.00016644048839248277,0.0001733138196868822
20,C-全部(11维),GRU,158,0.00016049315370979936,0.00016136960766743869
20,C-全部(11维),GRU,159,0.00017247159871765452,0.0001245542080141604
20,C-全部(11维),GRU,160,0.00016798899725852228,0.00014060924877412617
20,C-全部(11维),GRU,161,0.00014922926115759803,0.00014473911141976714
20,C-全部(11维),GRU,162,0.0001698562335941189,0.00011800108768511564
20,C-全部(11维),GRU,163,0.00016617436578426868,0.00011438174988143146
20,C-全部(11维),GRU,164,0.00015196322525071914,0.00011158573761349544
20,C-全部(11维),GRU,165,0.0001605208183474637,0.00012900987348984927
20,C-全部(11维),GRU,166,0.00017690523343893234,0.00011880722013302147
20,C-全部(11维),GRU,167,0.0001644110470930222,0.00012815855734515935
20,C-全部(11维),GRU,168,0.00016069809591631813,0.00013369259249884635
20,C-全部(11维),GRU,169,0.00014717460877161176,0.00011903893755516037
20,C-全部(11维),GRU,170,0.00016397302709254258,0.0001937475026352331
20,C-全部(11维),GRU,171,0.00016115007466443608,0.00011834038014058024
20,C-全部(11维),GRU,172,0.00015060496201729212,0.00011544987501110882
20,C-全部(11维),GRU,173,0.00015166765020192005,0.00011205989721929654
20,C-全部(11维),GRU,174,0.00017125477530291252,0.0003559718024916947
20,C-全部(11维),GRU,175,0.00018862123148788003,0.00011826561240013689
20,C-全部(11维),GRU,176,0.00015936309830932564,0.00013155379565432668
20,C-全部(11维),GRU,177,0.0001611604064176408,0.00011093021021224558
20,C-全部(11维),GRU,178,0.00015575237138255185,0.00011624148464761674
20,C-全部(11维),GRU,179,0.00014923224215284146,0.00012172598508186638
20,C-全部(11维),GRU,180,0.00015358944574544233,0.00011887363507412374
20,C-全部(11维),GRU,181,0.00014501381007852622,0.00011300924961687997
20,C-全部(11维),GRU,182,0.0001479438996841753,0.00011541139974724501
20,C-全部(11维),GRU,183,0.00016354649889029218,0.00013425896759144962
20,C-全部(11维),GRU,184,0.00015012560609846523,0.00011385399557184428
20,C-全部(11维),GRU,185,0.00015048813107494758,0.00011139905836898834
20,C-全部(11维),GRU,186,0.00015482908439303956,0.00013327439955901355
20,C-全部(11维),GRU,187,0.00016167670281112684,0.00012238757335580885
20,C-全部(11维),GRU,188,0.00015181039726765643,0.00010768293577712029
20,C-全部(11维),GRU,189,0.00015675257077240318,0.0001220952981384471
20,C-全部(11维),GRU,190,0.00015155388987359987,0.00010949954594252631
20,C-全部(11维),GRU,191,0.00017296113733725874,0.00016777004930190742
20,C-全部(11维),GRU,192,0.00016099975848966923,0.00013455655425786972
20,C-全部(11维),GRU,193,0.00014764533365330031,0.00010796690912684426
20,C-全部(11维),GRU,194,0.00014514798108229538,0.00010791949171107262
20,C-全部(11维),GRU,195,0.0001406063983463419,0.0001150110547314398
20,C-全部(11维),GRU,196,0.000153249441890932,0.00012131501716794446
20,C-全部(11维),GRU,197,0.0001654306238314672,0.00010791551176225767
20,C-全部(11维),GRU,198,0.00016844636087776378,0.00022926485689822584
20,C-全部(11维),GRU,199,0.00016062145330894432,0.00013221614062786102
20,C-全部(11维),GRU,200,0.00014620864769292912,0.00010768895299406722
20,C-全部(11维),LSTM,1,0.2528214257781665,0.00478048250079155
20,C-全部(11维),LSTM,2,0.0026573850167135467,0.0015511831734329462
20,C-全部(11维),LSTM,3,0.0016626701015888404,0.0016711726784706116
20,C-全部(11维),LSTM,4,0.0016228658687381815,0.001909296028316021
20,C-全部(11维),LSTM,5,0.001631480466948714,0.0017764577642083168
20,C-全部(11维),LSTM,6,0.0016135523154330597,0.001755186589434743
20,C-全部(11维),LSTM,7,0.0015808455861080486,0.0016452600248157978
20,C-全部(11维),LSTM,8,0.001582334528388168,0.0019489869009703398
20,C-全部(11维),LSTM,9,0.0016201604814388049,0.0018902692245319486
20,C-全部(11维),LSTM,10,0.0015913293723622264,0.0017247892683371902
20,C-全部(11维),LSTM,11,0.001586987312165762,0.0019329143688082695
20,C-全部(11维),LSTM,12,0.0015695544082426755,0.0018421950517222285
20,C-全部(11维),LSTM,13,0.0016256280931532538,0.001641843467950821
20,C-全部(11维),LSTM,14,0.001584145728382221,0.0016349826473742723
20,C-全部(11维),LSTM,15,0.001580845006711855,0.0015579763567075133
20,C-全部(11维),LSTM,16,0.001524418959730855,0.0017096465453505516
20,C-全部(11维),LSTM,17,0.001542978815567226,0.0019006546353921294
20,C-全部(11维),LSTM,18,0.0015529823017490355,0.001747150905430317
20,C-全部(11维),LSTM,19,0.001524334931078458,0.001664001727476716
20,C-全部(11维),LSTM,20,0.0015427881793554216,0.0018516002455726266
20,C-全部(11维),LSTM,21,0.001558990595013796,0.0016076968749985099
20,C-全部(11维),LSTM,22,0.0015298148614955331,0.0015371436020359397
20,C-全部(11维),LSTM,23,0.0015778312838379506,0.0017318462487310171
20,C-全部(11维),LSTM,24,0.0015236099294719664,0.0015709485160186887
20,C-全部(11维),LSTM,25,0.0015473654269509325,0.001618560985662043
20,C-全部(11维),LSTM,26,0.0015487479697693625,0.001564837759360671
20,C-全部(11维),LSTM,27,0.0015124614056992217,0.0016646510921418667
20,C-全部(11维),LSTM,28,0.0014469673824684197,0.0019442301709204912
20,C-全部(11维),LSTM,29,0.0014719485978034,0.0014075213111937046
20,C-全部(11维),LSTM,30,0.0014127664649245012,0.0013618863886222243
20,C-全部(11维),LSTM,31,0.0014555083810362023,0.001819242024794221
20,C-全部(11维),LSTM,32,0.0014105511106519504,0.001400891924276948
20,C-全部(11维),LSTM,33,0.001360191404502712,0.001346058677881956
20,C-全部(11维),LSTM,34,0.0013093837372513224,0.0012316787615418434
20,C-全部(11维),LSTM,35,0.0011483753034976579,0.0011061186669394374
20,C-全部(11维),LSTM,36,0.0011545717139927693,0.0009921765886247158
20,C-全部(11维),LSTM,37,0.0010889147800378295,0.0009659046772867441
20,C-全部(11维),LSTM,38,0.0012285639154824683,0.0013023155042901635
20,C-全部(11维),LSTM,39,0.0009866997374568674,0.0008480963297188282
20,C-全部(11维),LSTM,40,0.0008710636448457229,0.0007714146631769836
20,C-全部(11维),LSTM,41,0.0010420619931061274,0.0017454992048442364
20,C-全部(11维),LSTM,42,0.0010491828364722162,0.0011013101320713758
20,C-全部(11维),LSTM,43,0.0008549556665635199,0.0008429528679698706
20,C-全部(11维),LSTM,44,0.0008239233824909357,0.0006911936798132956
20,C-全部(11维),LSTM,45,0.0008971532357479912,0.0007294871611520648
20,C-全部(11维),LSTM,46,0.0007635063251681735,0.0006327673909254372
20,C-全部(11维),LSTM,47,0.000738674027691505,0.0006324390415102243
20,C-全部(11维),LSTM,48,0.0008639291696779699,0.001138984807766974
20,C-全部(11维),LSTM,49,0.0008242761932263732,0.0007532123127020895
20,C-全部(11维),LSTM,50,0.0007103097054331009,0.0006100659375078976
20,C-全部(11维),LSTM,51,0.000722491737263358,0.0006573633872903883
20,C-全部(11维),LSTM,52,0.0006642892437342268,0.0006244273972697556
20,C-全部(11维),LSTM,53,0.0006571582142406931,0.0005844541592523456
20,C-全部(11维),LSTM,54,0.000670465788055184,0.000598824699409306
20,C-全部(11维),LSTM,55,0.0007538486592284458,0.0006166449165903032
20,C-全部(11维),LSTM,56,0.000659465282054156,0.0005310529377311468
20,C-全部(11维),LSTM,57,0.000655479764691074,0.0005328296683728695
20,C-全部(11维),LSTM,58,0.000610711831034881,0.0005217272555455565
20,C-全部(11维),LSTM,59,0.000650693200519362,0.0009185515227727592
20,C-全部(11维),LSTM,60,0.0007085585176592867,0.0006451437948271632
20,C-全部(11维),LSTM,61,0.0005261969359624256,0.0005490140756592155
20,C-全部(11维),LSTM,62,0.0005966928415591349,0.0004856234008911997
20,C-全部(11维),LSTM,63,0.0005456739968987214,0.0004899392370134592
20,C-全部(11维),LSTM,64,0.0005746733810790887,0.000618096673861146
20,C-全部(11维),LSTM,65,0.0005683267942553241,0.000538280641194433
20,C-全部(11维),LSTM,66,0.0006979503669301589,0.0007548263529315591
20,C-全部(11维),LSTM,67,0.0007057180176469561,0.0005026352009736001
20,C-全部(11维),LSTM,68,0.0005456157309692285,0.00048416550271213055
20,C-全部(11维),LSTM,69,0.0007261574607779146,0.0006368490285240114
20,C-全部(11维),LSTM,70,0.0005383847896705373,0.0005170318763703108
20,C-全部(11维),LSTM,71,0.0005420877629050849,0.00046107740490697324
20,C-全部(11维),LSTM,72,0.0005577729323433936,0.00044731106027029455
20,C-全部(11维),LSTM,73,0.0005490367851451075,0.0005142659065313637
20,C-全部(11维),LSTM,74,0.0007201050122050166,0.0004671939823310822
20,C-全部(11维),LSTM,75,0.0005518526400155317,0.00043992462451569736
20,C-全部(11维),LSTM,76,0.0005147082494215554,0.0005312819266691804
20,C-全部(11维),LSTM,77,0.0005633823052370333,0.0006748429732397199
20,C-全部(11维),LSTM,78,0.0005488574123745935,0.0004886459209956229
20,C-全部(11维),LSTM,79,0.0004999881205409726,0.0005111470236442983
20,C-全部(11维),LSTM,80,0.0005008363932108459,0.00045032697380520403
20,C-全部(11维),LSTM,81,0.0005128490854925093,0.0008292478160001338
20,C-全部(11维),LSTM,82,0.0005331777182333601,0.0004166837316006422
20,C-全部(11维),LSTM,83,0.0004838471192495448,0.000473762716865167
20,C-全部(11维),LSTM,84,0.0004759022114629804,0.0004094605101272464
20,C-全部(11维),LSTM,85,0.0005873827623314999,0.0006507807411253452
20,C-全部(11维),LSTM,86,0.0004994070934668312,0.00047644140431657434
20,C-全部(11维),LSTM,87,0.0004840294142669892,0.0005492113996297121
20,C-全部(11维),LSTM,88,0.00046218283078353024,0.00047487945994362235
20,C-全部(11维),LSTM,89,0.0005537263592103256,0.0007149545126594603
20,C-全部(11维),LSTM,90,0.00045737479314778717,0.00043220186489634216
20,C-全部(11维),LSTM,91,0.00048160946070597215,0.0007853730930946767
20,C-全部(11维),LSTM,92,0.0006319605254371759,0.0008194641559384763
20,C-全部(11维),LSTM,93,0.0005957240803866081,0.00044757957221008837
20,C-全部(11维),LSTM,94,0.0004604288127345449,0.00046502621262334287
20,C-全部(11维),LSTM,95,0.00046272470295616373,0.0004401007026899606
20,C-全部(11维),LSTM,96,0.00045480684398940054,0.0004794675041921437
20,C-全部(11维),LSTM,97,0.0005362067180444462,0.0004258480039425194
20,C-全部(11维),LSTM,98,0.0004536090940768255,0.0005082329153083265
20,C-全部(11维),LSTM,99,0.0004703946558301484,0.0003820610581897199
20,C-全部(11维),LSTM,100,0.00042344204116086823,0.0004028271359857172
20,C-全部(11维),LSTM,101,0.0004332496634676462,0.0003741566906683147
20,C-全部(11维),LSTM,102,0.00041389742328613323,0.0004813309642486274
20,C-全部(11维),LSTM,103,0.0004826326360508131,0.00044475984759628773
20,C-全部(11维),LSTM,104,0.0004457947201376234,0.00045375528861768544
20,C-全部(11维),LSTM,105,0.0005074905059865687,0.0006694596377201378
20,C-全部(11维),LSTM,106,0.0004520307871070069,0.00036734718014486134
20,C-全部(11维),LSTM,107,0.0004459695231498666,0.0005438463413156569
20,C-全部(11维),LSTM,108,0.0004173749831961034,0.0004654282529372722
20,C-全部(11维),LSTM,109,0.0004180246765319841,0.0005371177685447037
20,C-全部(11维),LSTM,110,0.0004613299878832676,0.0003684232651721686
20,C-全部(11维),LSTM,111,0.0004323852676869,0.0003815445816144347
20,C-全部(11维),LSTM,112,0.00040396710550475893,0.0004803016490768641
20,C-全部(11维),LSTM,113,0.0004241421872128312,0.00035750956158153713
20,C-全部(11维),LSTM,114,0.0004266674751206289,0.0004208835307508707
20,C-全部(11维),LSTM,115,0.0004780285816953027,0.0004902768414467573
20,C-全部(11维),LSTM,116,0.00041331878635074215,0.0005169993964955211
20,C-全部(11维),LSTM,117,0.00046707709240817284,0.00043644176912494004
20,C-全部(11维),LSTM,118,0.0004331499807466424,0.0004224534786771983
