Date,gold_price,usd_index,oil_price,sp500,vix,us10y_yield,silver_price,copper_price,tlt_bond,bitcoin,eur_usd
2015-01-02,1186.0,91.08000183105467,52.689998626708984,2058.199951171875,17.790000915527344,2.122999906539917,15.734000205993652,2.8385000228881836,94.08649444580078,315.0320129394531,1.2089413404464722
2015-01-05,1203.9000244140625,91.37999725341795,50.040000915527344,2020.5799560546875,19.920000076293945,2.0390000343322754,16.179000854492188,2.7929999828338623,95.56446075439453,274.4739990234375,1.194643259048462
2015-01-06,1219.300048828125,91.5,47.93000030517578,2002.6099853515625,21.1200008392334,1.9630000591278076,16.60300064086914,2.803999900817871,97.28626251220703,286.1889953613281,1.193901538848877
2015-01-07,1210.5999755859375,91.88999938964844,48.650001525878906,2025.9000244140625,19.309999465942383,1.9539999961853027,16.510000228881836,2.7960000038146973,97.09416198730469,294.3370056152344,1.1875356435775757
2015-01-08,1208.4000244140625,92.37000274658205,48.790000915527344,2062.139892578125,17.010000228881836,2.0160000324249268,16.35099983215332,2.806999921798706,95.8083267211914,283.3489990234375,1.1836000680923462
2015-01-09,1216.0,91.94000244140624,48.36000061035156,2044.81005859375,17.549999237060547,1.9709999561309814,16.38599967956543,2.7904999256134033,96.85771179199219,290.4079895019531,1.1796069145202637
2015-01-12,1232.699951171875,91.9800033569336,46.06999969482422,2028.260009765625,19.600000381469727,1.9119999408721924,16.53499984741211,2.763000011444092,97.4118881225586,267.7959899902344,1.187070369720459
2015-01-13,1234.300048828125,92.30999755859376,45.88999938964844,2023.030029296875,20.559999465942383,1.8899999856948853,17.125,2.678999900817871,97.4118881225586,225.86099243164062,1.1831519603729248
2015-01-14,1234.4000244140625,92.16000366210938,48.47999954223633,2011.27001953125,21.479999542236328,1.8370000123977661,16.95599937438965,2.552999973297119,98.15092468261719,178.10299682617188,1.1778285503387451
2015-01-15,1264.699951171875,92.3499984741211,46.25,1992.6700439453125,22.389999389648438,1.774999976158142,17.072999954223633,2.6110000610351562,99.69535064697266,209.843994140625,1.1785920858383179
2015-01-16,1276.9000244140625,92.5199966430664,48.689998626708984,2019.4200439453125,20.950000762939453,1.815000057220459,17.73900032043457,2.6540000438690186,98.42433166503906,208.0970001220703,1.1637378931045532
2015-01-20,1294.199951171875,93.0500030517578,46.38999938964844,2022.550048828125,19.889999389648438,1.8070000410079956,17.94700050354004,2.615499973297119,99.73231506347656,211.31500244140625,1.1597968339920044
2015-01-21,1293.699951171875,92.9000015258789,47.779998779296875,2032.1199951171875,18.850000381469727,1.8530000448226929,18.179000854492188,2.615000009536743,98.5794448852539,226.89700317382812,1.1546944379806519
2015-01-22,1300.699951171875,94.23999786376952,46.310001373291016,2063.14990234375,16.399999618530273,1.8960000276565552,18.34600067138672,2.6005001068115234,98.2248306274414,233.406005859375,1.1615345478057861
2015-01-23,1292.5999755859375,95.0,45.59000015258789,2051.820068359375,16.65999984741211,1.8170000314712524,18.284000396728516,2.5374999046325684,99.59185028076172,232.87899780273438,1.1346745491027832
2015-01-26,1279.4000244140625,94.8000030517578,45.150001525878906,2057.090087890625,15.520000457763672,1.8279999494552612,17.966999053955078,2.573499917984009,99.28897857666016,273.4729919433594,1.1125450134277344
2015-01-27,1291.699951171875,94.0199966430664,46.22999954223633,2029.550048828125,17.219999313354492,1.8250000476837158,18.06800079345703,2.5134999752044678,99.44410705566406,263.4750061035156,1.1247708797454834
2015-01-28,1285.9000244140625,94.47000122070312,44.45000076293945,2002.1600341796875,20.440000534057617,1.7239999771118164,18.06800079345703,2.5215001106262207,101.06983184814453,233.9149932861328,1.1367381811141968
2015-01-29,1254.5999755859375,94.77999877929688,44.529998779296875,2021.25,18.760000228881836,1.7510000467300415,16.757999420166016,2.4704999923706055,100.40477752685547,233.51300048828125,1.1281461715698242
2015-01-30,1278.5,94.8000030517578,48.2400016784668,1994.989990234375,20.969999313354492,1.6749999523162842,17.191999435424805,2.5280001163482666,102.18570709228516,226.4250030517578,1.13355553150177
2015-02-02,1276.199951171875,94.5,49.56999969482422,2020.8499755859375,19.43000030517578,1.6729999780654907,17.235000610351562,2.510999917984009,101.79991912841797,238.22900390625,1.1309019327163696
2015-02-03,1259.699951171875,93.5999984741211,53.04999923706055,2050.030029296875,17.329999923706055,1.7799999713897705,17.30500030517578,2.5999999046325684,99.6451644897461,227.26800537109375,1.1341726779937744
2015-02-04,1263.800048828125,93.98999786376952,48.45000076293945,2041.510009765625,18.329999923706055,1.7970000505447388,17.378999710083008,2.611999988555908,99.81546020507812,226.85299682617188,1.145737886428833
2015-02-05,1262.0,94.6999969482422,50.47999954223633,2062.52001953125,16.850000381469727,1.815000057220459,17.18000030517578,2.611999988555908,98.71956634521484,217.11099243164062,1.131874680519104
2015-02-06,1233.9000244140625,94.6999969482422,51.689998626708984,2055.469970703125,17.290000915527344,1.937999963760376,16.67799949645996,2.6029999256134033,96.97207641601562,222.26600646972656,1.147196888923645
2015-02-09,1240.800048828125,94.4499969482422,52.86000061035156,2046.739990234375,18.549999237060547,1.9479999542236328,17.054000854492188,2.5989999771118164,96.81655883789062,220.11000061035156,1.1314393281936646
2015-02-10,1231.5999755859375,94.76000213623048,50.02000045776367,2068.590087890625,17.229999542236328,1.9910000562667847,16.85700035095215,2.5625,96.04644012451172,219.83900451660156,1.1326953172683716
2015-02-11,1219.0,94.98999786376952,48.84000015258789,2068.530029296875,16.959999084472656,1.9880000352859497,16.7450008392334,2.552500009536743,96.22412872314453,219.18499755859375,1.1321951150894165
2015-02-12,1220.0999755859375,94.08999633789062,51.209999084472656,2088.47998046875,15.34000015258789,1.9859999418258667,16.777999877929688,2.6089999675750732,95.9057846069336,221.76400756835938,1.131196141242981
2015-02-13,1226.5,94.1999969482422,52.779998779296875,2096.989990234375,14.6899995803833,2.0209999084472656,17.277999877929688,2.6135001182556152,94.9208984375,235.427001953125,1.140393853187561
2015-02-17,1208.0999755859375,94.05999755859376,53.529998779296875,2100.340087890625,15.800000190734863,2.1449999809265137,16.36199951171875,2.5945000648498535,93.49186706542969,243.61000061035156,1.1334012746810913
2015-02-18,1199.699951171875,94.1999969482422,52.13999938964844,2099.679931640625,15.449999809265137,2.065999984741211,16.25,2.6394999027252197,94.04723358154297,236.3260040283203,1.1404719352722168
2015-02-19,1207.0999755859375,94.4000015258789,51.15999984741211,2097.449951171875,15.289999961853027,2.11299991607666,16.371000289916992,2.6414999961853027,93.42518615722656,240.2830047607422,1.1400039196014404
2015-02-20,1204.4000244140625,94.25,50.34000015258789,2110.300048828125,14.300000190734863,2.132999897003174,16.26300048828125,2.6105000972747803,93.69915771484375,243.7790069580078,1.1366735696792603
2015-02-23,1200.300048828125,94.56999969482422,49.45000076293945,2109.659912109375,14.5600004196167,2.059000015258789,16.246999740600586,2.6394999027252197,94.7728271484375,238.89199829101562,1.1381484270095825
2015-02-24,1196.9000244140625,94.48999786376952,49.279998779296875,2115.47998046875,13.6899995803833,1.9880000352859497,16.18199920654297,2.7114999294281006,96.01681518554688,238.73500061035156,1.1332985162734985
